month	prcp	t2m	u10m	v10m
1	1.05	0.47	0.35	0.42
2	0.78	0.46	0.35	0.44
3	1.05	0.51	0.34	0.42
4	2.54	0.52	0.36	0.44
5	4.81	0.54	0.40	0.48
6	7.30	0.44	0.36	0.43
7	8.58	0.48	0.40	0.44
8	10.15	0.53	0.45	0.49
9	8.47	0.43	0.39	0.46
10	5.18	0.44	0.37	0.44
11	0.73	0.39	0.31	0.38
12	1.14	0.51	0.35	0.43
