month	prcp	t2m	u10m	v10m
1	2.47	0.59	0.46	0.56
2	1.96	0.58	0.46	0.56
3	2.47	0.64	0.45	0.55
4	5.10	0.65	0.47	0.58
5	9.63	0.68	0.53	0.64
6	14.25	0.56	0.48	0.58
7	15.68	0.60	0.53	0.58
8	18.90	0.67	0.60	0.64
9	14.76	0.54	0.52	0.61
10	11.15	0.56	0.49	0.59
11	2.33	0.50	0.41	0.50
12	2.31	0.63	0.47	0.56
