month	prcp	t2m	u10m	v10m
1	2.34	0.57	0.42	0.51
2	1.94	0.56	0.42	0.52
3	2.40	0.63	0.42	0.48
4	5.03	0.62	0.44	0.51
5	9.50	0.64	0.50	0.59
6	14.01	0.53	0.45	0.54
7	15.40	0.58	0.49	0.53
8	18.65	0.64	0.57	0.58
9	14.56	0.51	0.49	0.55
10	11.00	0.53	0.46	0.54
11	2.27	0.49	0.38	0.46
12	2.27	0.62	0.43	0.52
