month	prcp	t2m	u10m	v10m
1	4.16	0.84	0.45	0.46
2	4.03	0.83	0.46	0.46
3	4.80	0.84	0.49	0.49
4	7.24	0.87	0.52	0.52
5	13.51	0.88	0.54	0.55
6	19.21	0.94	0.59	0.59
7	19.09	0.87	0.52	0.55
8	22.75	0.87	0.56	0.57
9	20.41	0.83	0.52	0.56
10	10.56	0.74	0.46	0.49
11	5.60	0.74	0.44	0.44
12	4.31	0.77	0.44	0.44
