month	prcp	t2m	u10m	v10m
1	-0.014	0.001	0.003	0.003
2	-0.029	0.001	0.003	0.003
3	-0.022	0.001	0.005	0.004
4	-0.014	0.000	0.003	0.003
5	-0.022	0.000	0.003	0.003
6	-0.007	0.000	0.005	0.006
7	-0.008	0.001	0.003	0.005
8	-0.004	0.001	0.006	0.002
9	-0.006	0.001	0.005	0.008
10	-0.023	0.001	0.002	0.003
11	-0.023	0.001	0.005	0.003
12	-0.010	0.001	0.003	0.004
