month	prcp	t2m	u10m	v10m
1	-0.332	-0.239	-0.121	-0.186
2	-0.375	-0.234	-0.118	-0.178
3	-0.389	-0.233	-0.121	-0.172
4	-0.420	-0.237	-0.114	-0.164
5	-0.578	-0.223	-0.104	-0.152
6	-0.719	-0.188	-0.103	-0.159
7	-0.521	-0.195	-0.098	-0.159
8	-0.598	-0.190	-0.100	-0.151
9	-0.502	-0.204	-0.101	-0.147
10	-0.317	-0.221	-0.116	-0.180
11	-0.277	-0.258	-0.116	-0.184
12	-0.304	-0.271	-0.121	-0.184
