month	prcp	t2m	u10m	v10m
1	0.44	0.95	0.91	0.96
2	0.42	0.95	0.91	0.95
3	0.26	0.93	0.90	0.94
4	0.29	0.91	0.91	0.93
5	0.34	0.90	0.90	0.92
6	0.30	0.91	0.89	0.91
7	0.38	0.91	0.92	0.94
8	0.35	0.91	0.91	0.91
9	0.26	0.92	0.90	0.87
10	0.37	0.92	0.92	0.94
11	0.30	0.93	0.93	0.95
12	0.35	0.94	0.90	0.95
