month	prcp	t2m	u10m	v10m
1	0.113	-0.012	0.010	-0.004
2	0.113	-0.027	0.013	0.006
3	0.127	-0.019	0.016	0.006
4	0.114	-0.013	0.016	0.009
5	0.100	-0.020	0.006	0.014
6	0.135	-0.004	0.007	0.028
7	0.178	-0.001	0.010	0.017
8	0.212	0.003	0.011	0.021
9	0.217	-0.004	0.016	0.020
10	0.148	-0.002	0.013	0.019
11	0.135	0.009	0.018	0.010
12	0.117	0.000	0.009	0.008
