month	prcp	t2m	u10m	v10m
1	-0.030	0.003	0.017	0.020
2	-0.005	0.002	0.016	0.018
3	-0.008	0.002	0.015	0.021
4	-0.010	0.002	0.014	0.021
5	-0.003	0.002	0.012	0.019
6	-0.006	0.002	0.010	0.014
7	-0.011	0.002	0.006	0.011
8	-0.012	0.003	0.005	0.013
9	-0.025	0.003	0.007	0.016
10	-0.026	0.004	0.010	0.015
11	-0.030	0.003	0.014	0.016
12	-0.029	0.004	0.017	0.018
