month	prcp	t2m	u10m	v10m
1	0.054	-0.011	-0.008	0.005
2	0.054	-0.007	-0.019	0.010
3	0.080	-0.007	-0.016	0.012
4	0.038	-0.001	-0.016	0.003
5	0.031	0.000	-0.010	0.009
6	-0.075	-0.001	-0.009	-0.008
7	0.050	-0.004	-0.005	-0.004
8	0.046	-0.016	-0.007	0.009
9	0.057	-0.024	-0.006	0.018
10	0.074	-0.019	-0.018	0.003
11	0.053	-0.009	-0.018	-0.007
12	0.057	-0.063	-0.010	0.003
