month	prcp	t2m	u10m	v10m
1	-0.282	-0.193	-0.118	-0.122
2	-0.351	-0.189	-0.121	-0.122
3	-0.403	-0.197	-0.129	-0.124
4	-0.453	-0.208	-0.128	-0.115
5	-0.847	-0.193	-0.118	-0.107
6	-0.933	-0.188	-0.120	-0.117
7	-1.019	-0.174	-0.109	-0.114
8	-1.229	-0.175	-0.113	-0.114
9	-1.166	-0.165	-0.102	-0.107
10	-0.583	-0.171	-0.112	-0.119
11	-0.273	-0.174	-0.114	-0.115
12	-0.267	-0.184	-0.113	-0.116
