month	prcp	t2m	u10m	v10m
1	0.095	0.020	0.021	0.021
2	0.118	0.021	0.024	0.029
3	0.124	0.014	0.016	0.022
4	0.106	0.031	0.022	0.029
5	0.103	0.015	0.010	0.022
6	0.103	0.029	0.014	0.031
7	0.124	0.038	0.021	0.026
8	0.091	0.029	0.020	0.030
9	0.091	0.032	0.022	0.039
10	0.083	0.025	0.014	0.028
11	0.125	0.036	0.020	0.028
12	0.075	0.021	0.020	0.035
