month	prcp	t2m	u10m	v10m
1	0.122	0.018	0.018	0.013
2	0.131	0.019	0.020	0.025
3	0.129	0.015	0.014	0.018
4	0.139	0.021	0.018	0.025
5	0.152	0.001	0.011	0.017
6	0.154	0.016	0.014	0.029
7	0.157	0.031	0.019	0.025
8	0.167	0.023	0.019	0.031
9	0.198	0.019	0.019	0.033
10	0.160	0.017	0.014	0.029
11	0.144	0.033	0.017	0.029
12	0.123	0.017	0.018	0.029
