year_bin	prcp	t2m	u10m	v10m
2015-2024	-0.515	-0.152	-0.093	-0.129
2025-2034	-0.544	-0.153	-0.094	-0.129
2035-2044	-0.549	-0.153	-0.094	-0.131
2045-2054	-0.543	-0.155	-0.094	-0.132
2055-2064	-0.554	-0.154	-0.093	-0.130
2065-2074	-0.567	-0.154	-0.093	-0.128
2075-2080	-0.553	-0.155	-0.093	-0.130
