month	prcp	t2m	u10m	v10m
1	2.15	0.76	0.33	0.34
2	2.61	0.77	0.36	0.37
3	3.79	0.80	0.39	0.42
4	4.84	0.80	0.39	0.43
5	8.53	0.82	0.40	0.44
6	12.33	0.84	0.44	0.49
7	9.15	0.72	0.39	0.43
8	10.66	0.76	0.43	0.46
9	8.56	0.74	0.39	0.42
10	4.59	0.74	0.36	0.39
11	1.95	0.69	0.32	0.32
12	1.96	0.75	0.32	0.33
