year_bin	prcp	t2m	u10m	v10m
2015-2024	-0.613	-0.182	-0.095	-0.134
2025-2034	-0.587	-0.185	-0.090	-0.124
2035-2044	-0.586	-0.185	-0.092	-0.125
2045-2054	-0.588	-0.188	-0.094	-0.124
2055-2064	-0.611	-0.185	-0.091	-0.123
2065-2074	-0.605	-0.181	-0.092	-0.123
2075-2080	-0.592	-0.186	-0.092	-0.122
