year_bin	prcp	t2m	u10m	v10m
2015-2024	-0.558	-0.178	-0.099	-0.147
2025-2034	-0.605	-0.180	-0.102	-0.149
2035-2044	-0.598	-0.177	-0.102	-0.149
2045-2054	-0.577	-0.175	-0.101	-0.147
2055-2064	-0.591	-0.174	-0.100	-0.145
2065-2074	-0.647	-0.178	-0.101	-0.148
2075-2080	-0.610	-0.176	-0.103	-0.150
