year_bin	prcp	t2m	u10m	v10m
2015-2024	0.009	-0.036	-0.009	-0.060
2025-2034	0.008	-0.038	-0.012	-0.061
2035-2044	-0.010	-0.035	-0.013	-0.061
2045-2054	-0.001	-0.035	-0.013	-0.058
2055-2064	0.006	-0.033	-0.011	-0.057
2065-2074	0.021	-0.034	-0.010	-0.057
2075-2080	0.023	-0.033	-0.014	-0.060
