year_bin	prcp	t2m	u10m	v10m
2015-2024	0.006	-0.025	-0.002	-0.048
2025-2034	0.012	-0.027	-0.005	-0.048
2035-2044	-0.003	-0.024	-0.005	-0.048
2045-2054	0.007	-0.024	-0.006	-0.047
2055-2064	0.008	-0.023	-0.004	-0.045
2065-2074	0.012	-0.024	-0.004	-0.046
2075-2080	0.022	-0.023	-0.006	-0.048
