month	prcp	t2m	u10m	v10m
1	2.55	0.59	0.46	0.56
2	2.04	0.58	0.46	0.56
3	2.56	0.64	0.45	0.55
4	5.20	0.65	0.47	0.58
5	9.72	0.68	0.53	0.64
6	14.34	0.56	0.48	0.58
7	15.79	0.60	0.53	0.58
8	18.99	0.67	0.60	0.64
9	14.85	0.54	0.52	0.61
10	11.24	0.56	0.49	0.59
11	2.43	0.50	0.41	0.50
12	2.40	0.63	0.47	0.56
