month	prcp	t2m	u10m	v10m
1	2.53	0.54	0.43	0.52
2	1.86	0.56	0.44	0.50
3	2.42	0.62	0.42	0.51
4	5.05	0.60	0.45	0.54
5	9.67	0.68	0.51	0.59
6	14.11	0.48	0.44	0.54
7	14.62	0.50	0.48	0.55
8	19.39	0.54	0.57	0.58
9	13.15	0.45	0.48	0.57
10	10.81	0.49	0.46	0.56
11	2.19	0.45	0.39	0.46
12	2.22	0.61	0.45	0.52
