month	prcp	t2m	u10m	v10m
1	0.61	0.99	0.95	0.96
2	0.49	0.99	0.95	0.97
3	0.33	0.99	0.95	0.95
4	0.38	0.99	0.94	0.93
5	0.39	0.99	0.92	0.91
6	0.48	1.00	0.90	0.89
7	0.56	1.00	0.91	0.94
8	0.48	0.99	0.90	0.91
9	0.48	1.00	0.91	0.86
10	0.49	1.00	0.95	0.96
11	0.45	1.00	0.95	0.97
12	0.52	0.99	0.93	0.96
