year_bin	prcp	t2m	u10m	v10m
2015-2024	-0.054	-0.021	-0.030	-0.037
2025-2034	-0.075	-0.022	-0.030	-0.038
2035-2044	-0.037	-0.020	-0.031	-0.041
2045-2054	-0.054	-0.021	-0.030	-0.037
2055-2064	-0.048	-0.025	-0.031	-0.038
2065-2074	-0.067	-0.019	-0.029	-0.037
2075-2080	-0.071	-0.020	-0.027	-0.037
