year_bin	prcp	t2m	u10m	v10m
2015-2024	-0.015	0.001	0.011	0.012
2025-2034	-0.015	0.001	0.011	0.012
2035-2044	-0.015	0.001	0.011	0.012
2045-2054	-0.018	0.001	0.011	0.012
2055-2064	-0.018	0.001	0.011	0.013
2065-2074	-0.013	0.001	0.012	0.013
2075-2080	-0.018	0.001	0.011	0.013
