year_bin	prcp	t2m	u10m	v10m
2015-2024	-0.707	-0.169	-0.107	-0.122
2025-2034	-0.707	-0.169	-0.106	-0.122
2035-2044	-0.729	-0.168	-0.109	-0.126
2045-2054	-0.730	-0.167	-0.107	-0.123
2055-2064	-0.681	-0.170	-0.107	-0.122
2065-2074	-0.701	-0.166	-0.106	-0.122
2075-2080	-0.710	-0.168	-0.105	-0.122
