month	prcp	t2m	u10m	v10m
1	-0.073	-0.103	-0.033	-0.090
2	-0.062	-0.098	-0.024	-0.077
3	-0.035	-0.095	-0.022	-0.065
4	-0.011	-0.100	-0.016	-0.057
5	0.036	-0.084	-0.007	-0.045
6	0.077	-0.044	-0.003	-0.046
7	0.062	-0.062	-0.006	-0.056
8	0.101	-0.053	-0.006	-0.046
9	0.078	-0.071	-0.010	-0.046
10	0.000	-0.092	-0.027	-0.082
11	-0.081	-0.132	-0.031	-0.094
12	-0.083	-0.139	-0.034	-0.091
