year_bin	prcp	t2m	u10m	v10m
2015-2024	-0.011	-0.001	0.003	0.003
2025-2034	-0.017	-0.002	-0.005	-0.003
2035-2044	-0.016	-0.003	-0.005	-0.005
2045-2054	-0.016	-0.002	-0.004	-0.003
2055-2064	-0.017	-0.003	-0.006	-0.004
2065-2074	-0.014	-0.003	-0.006	-0.003
2075-2080	-0.018	-0.003	-0.005	-0.004
