year_bin	prcp	t2m	u10m	v10m
2015-2024	0.71	1.00	0.96	0.95
2025-2034	0.71	1.00	0.95	0.95
2035-2044	0.73	1.00	0.96	0.96
2045-2054	0.71	1.00	0.97	0.96
2055-2064	0.70	1.00	0.97	0.96
2065-2074	0.71	1.00	0.97	0.96
2075-2080	0.70	1.00	0.97	0.96
