month	prcp	t2m	u10m	v10m
1	-0.038	-0.001	-0.008	-0.007
2	-0.057	-0.001	-0.008	-0.007
3	-0.044	-0.001	-0.008	-0.010
4	-0.037	-0.001	-0.009	-0.013
5	-0.042	-0.001	-0.009	-0.013
6	-0.013	-0.001	-0.012	-0.012
7	-0.019	-0.001	-0.011	-0.009
8	-0.013	-0.001	-0.013	-0.012
9	-0.015	-0.001	-0.013	-0.016
10	-0.027	-0.001	-0.006	-0.006
11	-0.050	-0.000	-0.008	-0.006
12	-0.024	-0.001	-0.010	-0.007
