month	prcp	t2m	u10m	v10m
1	0.118	0.020	0.035	0.051
2	0.146	0.026	0.030	0.046
3	0.128	0.023	0.030	0.051
4	0.125	0.033	0.031	0.050
5	0.126	0.029	0.029	0.049
6	0.145	0.033	0.036	0.052
7	0.159	0.027	0.034	0.050
8	0.220	0.028	0.032	0.050
9	0.180	0.026	0.034	0.052
10	0.202	0.023	0.033	0.050
11	0.108	0.013	0.033	0.046
12	0.118	0.020	0.034	0.045
