month	prcp	t2m	u10m	v10m
1	0.130	-0.009	0.024	0.036
2	0.094	0.030	0.026	0.037
3	0.128	0.015	0.021	0.037
4	0.165	0.034	0.029	0.033
5	0.172	0.066	0.024	0.030
6	0.318	0.029	0.037	0.052
7	0.224	0.016	0.026	0.026
8	0.299	0.011	0.023	0.037
9	0.240	-0.017	0.031	0.038
10	0.197	0.016	0.022	0.036
11	0.086	-0.018	0.018	0.033
12	0.084	-0.011	0.025	0.034
