month	prcp	t2m	u10m	v10m
1	-0.281	-0.159	-0.105	-0.136
2	-0.313	-0.149	-0.106	-0.137
3	-0.351	-0.154	-0.110	-0.141
4	-0.464	-0.159	-0.106	-0.136
5	-0.680	-0.159	-0.096	-0.126
6	-0.851	-0.159	-0.100	-0.133
7	-0.615	-0.149	-0.095	-0.125
8	-0.758	-0.152	-0.097	-0.118
9	-0.628	-0.154	-0.094	-0.112
10	-0.295	-0.159	-0.093	-0.120
11	-0.228	-0.160	-0.095	-0.121
12	-0.254	-0.162	-0.099	-0.128
