month	prcp	t2m	u10m	v10m
1	0.178	-0.004	0.007	0.020
2	0.165	0.000	0.013	0.028
3	0.172	-0.001	0.004	0.021
4	0.159	0.004	0.017	0.031
5	0.207	0.013	0.012	0.023
6	0.214	0.012	0.019	0.001
7	0.222	0.005	0.030	0.002
8	0.268	0.009	0.018	0.015
9	0.208	0.012	0.017	0.025
10	0.125	0.018	0.008	0.020
11	0.177	-0.006	0.018	0.017
12	0.175	-0.005	0.013	0.038
