year_bin	prcp	t2m	u10m	v10m
2015-2024	0.000	0.002	0.015	0.015
2025-2034	-0.002	0.002	0.014	0.015
2035-2044	-0.001	0.002	0.014	0.015
2045-2054	-0.001	0.002	0.014	0.015
2055-2064	-0.001	0.002	0.014	0.015
2065-2074	-0.003	0.002	0.014	0.015
2075-2080	-0.003	0.002	0.014	0.015
