year_bin	prcp	t2m	u10m	v10m
2015-2024	-0.522	-0.171	-0.103	-0.141
2025-2034	-0.541	-0.172	-0.104	-0.142
2035-2044	-0.553	-0.171	-0.104	-0.142
2045-2054	-0.519	-0.169	-0.102	-0.139
2055-2064	-0.534	-0.169	-0.102	-0.138
2065-2074	-0.596	-0.171	-0.105	-0.141
2075-2080	-0.553	-0.169	-0.104	-0.140
