month	prcp	t2m	u10m	v10m
1	0.006	-0.033	-0.030	-0.061
2	0.004	-0.019	-0.025	-0.055
3	0.000	-0.023	-0.022	-0.049
4	0.028	-0.022	-0.014	-0.035
5	0.051	-0.014	-0.003	-0.022
6	0.067	-0.007	-0.006	-0.028
7	0.067	-0.007	-0.008	-0.031
8	0.092	-0.004	-0.006	-0.020
9	0.079	-0.013	-0.008	-0.018
10	0.009	-0.040	-0.020	-0.045
11	-0.003	-0.044	-0.025	-0.051
12	0.000	-0.040	-0.028	-0.056
