month	prcp	t2m	u10m	v10m
1	3.63	0.81	0.43	0.46
2	4.00	0.81	0.45	0.49
3	5.20	0.84	0.49	0.53
4	9.53	0.90	0.51	0.57
5	15.79	0.92	0.51	0.57
6	20.77	0.94	0.52	0.60
7	16.61	0.85	0.48	0.55
8	19.52	0.87	0.51	0.56
9	16.78	0.82	0.47	0.52
10	7.93	0.73	0.41	0.45
11	4.40	0.73	0.40	0.42
12	3.66	0.78	0.41	0.43
