month	prcp	t2m	u10m	v10m
1	2.10	0.62	0.32	0.33
2	2.23	0.62	0.31	0.35
3	2.45	0.66	0.33	0.36
4	4.19	0.68	0.34	0.37
5	7.52	0.67	0.35	0.36
6	14.15	0.74	0.39	0.42
7	16.91	0.76	0.47	0.51
8	16.82	0.69	0.42	0.45
9	10.61	0.64	0.35	0.40
10	8.09	0.61	0.36	0.37
11	4.15	0.58	0.33	0.33
12	3.20	0.62	0.33	0.32
