month	prcp	t2m	u10m	v10m
1	2.13	0.83	0.39	0.40
2	2.35	0.76	0.38	0.40
3	3.98	0.85	0.42	0.44
4	4.41	0.86	0.43	0.46
5	7.17	0.82	0.43	0.47
6	12.53	0.92	0.52	0.54
7	15.94	0.85	0.52	0.54
8	16.71	0.93	0.53	0.57
9	9.59	0.78	0.45	0.48
10	4.10	0.75	0.39	0.44
11	2.48	0.68	0.36	0.37
12	1.81	0.75	0.37	0.37
