month	prcp	t2m	u10m	v10m
1	4.10	1.01	0.52	0.52
2	4.04	0.94	0.51	0.53
3	6.46	1.04	0.57	0.59
4	7.37	1.05	0.57	0.61
5	13.22	1.01	0.57	0.63
6	22.08	1.13	0.69	0.72
7	27.89	1.05	0.68	0.72
8	28.83	1.16	0.71	0.75
9	18.87	0.97	0.60	0.64
10	8.29	0.92	0.52	0.57
11	6.03	0.83	0.49	0.49
12	3.65	0.90	0.50	0.49
