year_bin	prcp	t2m	u10m	v10m
2015-2024	0.030	-0.024	-0.014	-0.036
2025-2034	0.026	-0.021	-0.014	-0.036
2035-2044	0.026	-0.021	-0.014	-0.036
2045-2054	0.023	-0.022	-0.013	-0.035
2055-2064	0.015	-0.021	-0.014	-0.035
2065-2074	0.023	-0.021	-0.013	-0.036
2075-2080	0.020	-0.020	-0.012	-0.035
