year_bin	prcp	t2m	u10m	v10m
2015-2024	10.77	0.86	0.50	0.51
2025-2034	10.90	0.83	0.50	0.51
2035-2044	11.61	0.83	0.50	0.51
2045-2054	11.88	0.82	0.50	0.51
2055-2064	11.13	0.83	0.49	0.51
2065-2074	11.35	0.84	0.50	0.52
2075-2080	12.10	0.84	0.50	0.52
