month	prcp	t2m	u10m	v10m
1	1.28	0.43	0.33	0.40
2	1.00	0.42	0.33	0.39
3	1.34	0.46	0.33	0.41
4	2.80	0.51	0.35	0.43
5	5.15	0.54	0.39	0.46
6	7.68	0.41	0.35	0.42
7	8.74	0.42	0.40	0.42
8	10.26	0.45	0.45	0.45
9	9.47	0.37	0.38	0.48
10	5.54	0.38	0.35	0.44
11	0.92	0.37	0.30	0.37
12	1.27	0.47	0.34	0.39
