month	prcp	t2m	u10m	v10m
1	0.007	-0.038	-0.018	-0.076
2	0.010	-0.020	-0.019	-0.074
3	0.002	-0.018	-0.009	-0.065
4	0.019	-0.020	0.003	-0.045
5	0.037	-0.009	0.017	-0.029
6	0.030	-0.007	0.007	-0.043
7	0.010	-0.005	0.008	-0.040
8	0.048	-0.011	0.010	-0.034
9	0.018	-0.012	0.007	-0.034
10	0.002	-0.038	-0.005	-0.070
11	0.001	-0.046	-0.011	-0.075
12	-0.003	-0.041	-0.016	-0.081
