month	prcp	t2m	u10m	v10m
1	5.03	0.40	0.68	0.76
2	4.55	0.38	0.66	0.72
3	4.43	0.42	0.68	0.81
4	5.62	0.39	0.62	0.83
5	8.48	0.46	0.79	0.88
6	12.96	0.36	0.77	1.02
7	10.99	0.35	0.74	0.84
8	15.11	0.40	0.99	1.02
9	12.90	0.35	0.84	1.04
10	14.42	0.34	0.83	1.03
11	3.80	0.32	0.61	0.68
12	5.19	0.43	0.70	0.88
