month	prcp	t2m	u10m	v10m
1	-0.061	-0.001	-0.008	-0.007
2	-0.059	-0.001	-0.009	-0.008
3	-0.042	-0.000	-0.008	-0.011
4	-0.044	-0.001	-0.011	-0.015
5	-0.046	-0.001	-0.010	-0.015
6	-0.027	-0.001	-0.013	-0.013
7	-0.027	-0.001	-0.014	-0.011
8	-0.020	-0.001	-0.012	-0.018
9	-0.021	-0.001	-0.012	-0.018
10	-0.046	-0.001	-0.007	-0.007
11	-0.062	-0.000	-0.007	-0.007
12	-0.043	-0.001	-0.011	-0.006
