month	prcp	t2m	u10m	v10m
1	0.045	0.006	0.019	0.008
2	0.053	0.014	0.022	0.010
3	0.048	0.019	0.029	0.017
4	0.062	0.009	0.028	0.017
5	0.061	0.004	0.026	0.015
6	0.031	0.007	0.024	0.012
7	0.098	0.006	0.018	0.010
8	0.121	0.013	0.020	0.017
9	0.141	0.003	0.021	0.018
10	0.082	-0.009	0.025	0.018
11	0.043	-0.001	0.024	0.010
12	0.049	0.006	0.020	0.008
