month	prcp	t2m	u10m	v10m
1	4.90	2.95	1.21	1.45
2	6.24	2.97	1.37	1.62
3	8.38	2.97	1.50	1.83
4	10.77	2.66	1.52	1.82
5	18.18	2.07	1.39	1.64
6	25.54	1.67	1.28	1.47
7	20.86	1.44	1.34	1.49
8	26.26	1.50	1.44	1.55
9	21.33	1.48	1.23	1.44
10	11.76	1.79	1.04	1.29
11	6.09	2.17	1.07	1.29
12	5.19	2.67	1.16	1.37
