month	prcp	t2m	u10m	v10m
1	2.64	0.47	0.59	0.72
2	2.75	0.48	0.63	0.77
3	2.98	0.48	0.71	0.85
4	3.35	0.49	0.77	0.90
5	6.33	0.52	0.95	1.11
6	10.04	0.52	1.06	1.26
7	7.74	0.45	1.07	1.18
8	9.64	0.49	1.17	1.26
9	8.86	0.46	1.10	1.28
10	7.21	0.44	0.87	1.08
11	3.47	0.42	0.64	0.78
12	2.83	0.49	0.60	0.72
