month	prcp	t2m	u10m	v10m
1	5.61	0.69	0.87	1.06
2	6.00	0.70	0.93	1.14
3	6.83	0.71	1.02	1.23
4	8.29	0.73	1.10	1.30
5	15.79	0.76	1.35	1.57
6	22.88	0.77	1.50	1.79
7	18.54	0.68	1.51	1.66
8	22.10	0.73	1.65	1.78
9	21.12	0.69	1.56	1.82
10	17.65	0.65	1.26	1.56
11	8.98	0.62	0.95	1.14
12	6.49	0.70	0.89	1.06
