month	prcp	t2m	u10m	v10m
1	3.98	0.91	0.54	0.57
2	5.20	0.91	0.56	0.60
3	4.94	0.91	0.57	0.60
4	7.63	0.94	0.59	0.61
5	15.57	0.95	0.62	0.64
6	21.17	1.01	0.68	0.70
7	20.12	0.94	0.59	0.63
8	25.71	0.95	0.64	0.66
9	21.84	0.89	0.58	0.64
10	11.63	0.83	0.54	0.61
11	5.63	0.83	0.51	0.55
12	4.77	0.87	0.53	0.56
