month	prcp	t2m	u10m	v10m
1	2.21	0.74	0.42	0.44
2	3.12	0.74	0.44	0.47
3	2.95	0.74	0.45	0.47
4	4.61	0.76	0.46	0.47
5	9.42	0.77	0.48	0.49
6	12.54	0.82	0.53	0.53
7	11.14	0.77	0.46	0.49
8	14.67	0.78	0.49	0.51
9	12.13	0.72	0.45	0.50
10	5.90	0.67	0.42	0.48
11	2.50	0.68	0.40	0.44
12	2.44	0.71	0.42	0.44
