month	prcp	t2m	u10m	v10m
1	0.096	-0.012	0.019	0.016
2	0.145	-0.023	0.022	0.022
3	0.087	-0.036	0.018	0.031
4	0.076	-0.008	0.024	0.030
5	0.107	-0.005	0.018	0.023
6	0.101	0.004	0.027	0.034
7	0.263	-0.013	0.020	0.019
8	0.254	-0.006	0.021	0.033
9	0.307	-0.022	0.024	0.042
10	0.102	-0.012	0.025	0.030
11	0.112	-0.040	0.022	0.021
12	0.098	-0.027	0.023	0.019
