month	prcp	t2m	u10m	v10m
1	0.122	-0.008	0.019	0.015
2	0.145	-0.021	0.020	0.021
3	0.124	-0.030	0.017	0.028
4	0.118	-0.008	0.022	0.028
5	0.143	-0.007	0.018	0.024
6	0.218	0.004	0.024	0.034
7	0.263	-0.005	0.019	0.020
8	0.328	-0.001	0.022	0.034
9	0.307	-0.011	0.025	0.037
10	0.204	-0.008	0.023	0.028
11	0.134	-0.027	0.018	0.020
12	0.123	-0.019	0.019	0.018
