month	prcp	t2m	u10m	v10m
1	0.39	0.97	0.88	0.90
2	0.41	0.97	0.88	0.89
3	0.23	0.96	0.85	0.87
4	0.20	0.96	0.83	0.85
5	0.19	0.95	0.79	0.79
6	0.25	0.94	0.76	0.78
7	0.16	0.96	0.79	0.79
8	0.21	0.97	0.78	0.78
9	0.24	0.96	0.76	0.74
10	0.29	0.97	0.87	0.88
11	0.35	0.98	0.90	0.93
12	0.38	0.98	0.90	0.92
