month	prcp	t2m	u10m	v10m
1	1.77	0.60	0.28	0.29
2	2.23	0.61	0.31	0.31
3	3.40	0.64	0.34	0.35
4	4.53	0.65	0.34	0.36
5	8.28	0.67	0.36	0.38
6	12.13	0.71	0.37	0.41
7	8.77	0.62	0.33	0.36
8	10.01	0.63	0.35	0.38
9	8.02	0.59	0.33	0.35
10	3.89	0.55	0.29	0.31
11	1.65	0.55	0.27	0.27
12	1.61	0.60	0.27	0.28
