month	prcp	t2m	u10m	v10m
1	0.06	-0.01	0.00	0.01
2	0.06	-0.01	-0.00	0.01
3	0.04	-0.00	-0.01	0.01
4	0.04	0.01	-0.01	0.01
5	0.04	0.01	-0.00	0.01
6	0.06	0.02	0.01	0.02
7	0.08	0.02	-0.00	0.01
8	0.06	0.01	-0.01	0.01
9	0.08	0.02	-0.01	0.01
10	0.10	0.01	-0.01	0.01
11	0.07	0.01	-0.01	0.01
12	0.06	-0.00	0.00	0.02
