month	prcp	t2m	u10m	v10m
1	3.77	0.90	0.46	0.48
2	4.15	0.91	0.49	0.51
3	5.32	0.94	0.53	0.56
4	9.86	1.00	0.56	0.61
5	16.37	1.02	0.57	0.63
6	21.44	1.05	0.58	0.66
7	17.40	0.95	0.53	0.59
8	20.46	0.98	0.57	0.61
9	17.30	0.92	0.53	0.58
10	8.34	0.82	0.45	0.49
11	4.54	0.83	0.43	0.45
12	3.79	0.88	0.44	0.46
