month	prcp	t2m	u10m	v10m
1	1.79	0.60	0.26	0.28
2	2.03	0.61	0.28	0.29
3	2.70	0.63	0.31	0.33
4	5.18	0.67	0.33	0.36
5	8.38	0.68	0.34	0.37
6	11.02	0.71	0.35	0.38
7	8.16	0.63	0.31	0.34
8	9.82	0.65	0.34	0.36
9	7.83	0.61	0.31	0.34
10	3.14	0.54	0.26	0.29
11	1.65	0.55	0.25	0.26
12	1.63	0.59	0.25	0.26
