month	prcp	t2m	u10m	v10m
1	0.002	0.002	0.005	-0.019
2	0.018	-0.016	0.005	-0.019
3	0.054	-0.022	-0.012	-0.023
4	0.064	-0.015	-0.002	-0.003
5	0.067	-0.012	0.009	0.001
6	0.099	-0.009	0.003	-0.028
7	0.019	-0.046	-0.009	-0.043
8	0.102	-0.015	-0.003	-0.046
9	0.082	-0.031	-0.006	-0.032
10	0.000	-0.026	-0.007	-0.024
11	-0.005	-0.073	0.003	-0.028
12	-0.042	-0.065	0.006	-0.043
