month	prcp	t2m	u10m	v10m
1	3.91	0.93	0.66	0.72
2	2.86	0.94	0.66	0.76
3	3.26	0.99	0.66	0.73
4	5.74	1.07	0.68	0.75
5	10.45	1.08	0.66	0.74
6	16.60	1.18	0.72	0.80
7	14.07	1.09	0.69	0.76
8	15.76	1.02	0.72	0.77
9	11.39	0.96	0.66	0.77
10	3.99	0.86	0.62	0.72
11	2.13	0.82	0.62	0.68
12	1.68	0.83	0.61	0.68
