month	prcp	t2m	u10m	v10m
1	0.049	0.025	0.018	0.031
2	0.053	0.022	0.020	0.028
3	0.036	0.018	0.021	0.033
4	0.031	0.010	0.017	0.032
5	0.022	0.007	0.018	0.027
6	0.023	0.016	0.023	0.037
7	0.054	0.025	0.027	0.037
8	0.016	0.022	0.021	0.030
9	0.058	0.029	0.022	0.036
10	0.009	0.027	0.020	0.032
11	0.050	0.029	0.024	0.031
12	0.041	0.020	0.025	0.028
