month	prcp	t2m	u10m	v10m
1	0.081	0.019	0.017	0.028
2	0.088	0.017	0.018	0.025
3	0.075	0.016	0.019	0.030
4	0.085	0.003	0.016	0.030
5	0.065	0.002	0.017	0.026
6	0.067	0.011	0.023	0.034
7	0.075	0.020	0.026	0.034
8	0.057	0.018	0.021	0.029
9	0.084	0.025	0.023	0.035
10	0.091	0.021	0.020	0.031
11	0.087	0.023	0.023	0.028
12	0.080	0.015	0.024	0.026
