month	prcp	t2m	u10m	v10m
1	2.31	0.71	0.36	0.41
2	2.31	0.70	0.36	0.41
3	2.86	0.71	0.38	0.43
4	4.37	0.74	0.40	0.44
5	7.80	0.73	0.41	0.44
6	10.98	0.77	0.45	0.48
7	10.50	0.72	0.40	0.45
8	12.81	0.72	0.42	0.46
9	11.14	0.69	0.40	0.45
10	5.29	0.63	0.36	0.43
11	2.54	0.64	0.35	0.40
12	2.13	0.67	0.35	0.40
